customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,AvgMonthlyGB,Age,Churn
CUST_04112,Male,0,No,Yes,56,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.91,4928.16,2,7.2,59,Yes
CUST_04113,Female,0,Yes,No,63,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,103.65,6595.72,2,44.4,45,Yes
CUST_04114,Male,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),63.86,242.53,2,0.0,29,No
CUST_04115,Male,0,No,Yes,22,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),33.21,761.24,1,7.3,36,No
CUST_04116,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.91,156.6,3,50.4,54,Yes
CUST_04117,Female,0,No,No,7,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,52.47,329.99,0,46.8,59,No
CUST_04118,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,90.16,519.27,1,30.4,44,No
CUST_04119,Female,0,No,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),39.19,2511.69,1,0.0,45,No
CUST_04120,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),72.38,294.46,3,129.9,41,No
CUST_04121,Male,0,Yes,No,120,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,118.78,14356.11,2,185.7,18,Yes
CUST_04122,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.99,831.57,5,62.2,39,Yes
CUST_04123,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,50.83,2010.63,0,81.0,35,Yes
CUST_04124,Male,0,No,Yes,3,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),62.7,62.7,3,17.1,42,Yes
CUST_04125,Male,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,34.46,331.83,1,41.1,40,No
CUST_04126,Male,0,No,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),78.48,1756.47,4,0.0,54,No
CUST_04127,Male,0,Yes,No,1,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,49.65,136.7,1,161.6,24,Yes
CUST_04128,Female,0,No,Yes,2,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),84.01,185.07,4,65.6,41,Yes
CUST_04129,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,75.32,703.8,2,47.4,45,No
CUST_04130,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,74.41,490.18,2,21.3,55,No
CUST_04131,Male,0,Yes,Yes,34,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.76,2203.69,1,63.8,51,Yes
CUST_04132,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.76,811.72,0,9.5,62,No
CUST_04133,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,84.28,610.53,0,7.8,36,Yes
CUST_04134,Male,0,No,Yes,7,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),101.82,767.48,2,11.6,53,Yes
CUST_04135,Female,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,81.05,343.68,3,0.0,50,No
CUST_04136,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.78,1741.08,1,5.6,18,No
CUST_04137,Male,0,No,Yes,26,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,108.94,2967.11,4,28.6,59,No
CUST_04138,Male,0,Yes,Yes,45,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,68.91,3006.34,4,120.1,45,No
CUST_04139,Female,0,No,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),51.95,51.95,2,9.6,62,No
CUST_04140,Female,0,Yes,No,7,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),52.83,316.57,2,170.0,26,Yes
CUST_04141,Female,0,Yes,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.62,339.65,2,78.9,56,Yes
CUST_04142,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),48.9,859.28,0,82.3,21,Yes
CUST_04143,Female,0,No,Yes,68,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),78.73,5432.93,1,3.4,42,No
CUST_04144,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.16,948.78,3,49.7,49,No
CUST_04145,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,45.29,2138.31,3,5.3,35,Yes
CUST_04146,Male,0,No,Yes,11,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,56.21,508.39,2,61.1,53,No
CUST_04147,Female,0,No,No,2,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),65.61,242.27,2,9.5,57,Yes
CUST_04148,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,96.32,674.94,1,15.9,63,Yes
CUST_04149,Female,0,Yes,Yes,6,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.7,578.87,1,12.4,39,Yes
CUST_04150,Female,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),63.86,3874.61,3,0.0,47,No
CUST_04151,Male,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),80.89,524.66,0,20.5,22,No
CUST_04152,Male,0,Yes,No,16,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),89.32,1500.08,3,24.1,50,Yes
CUST_04153,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.21,639.24,4,37.3,35,Yes
CUST_04154,Female,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),84.46,84.46,1,39.2,18,Yes
CUST_04155,Male,0,No,No,8,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,44.53,482.88,3,68.5,45,Yes
CUST_04156,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,39.79,39.79,1,9.6,37,No
CUST_04157,Male,0,No,No,10,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,99.0,1136.05,2,45.5,48,Yes
CUST_04158,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,17.18,17.18,3,48.5,54,No
CUST_04159,Male,0,Yes,No,95,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,75.89,7172.44,1,1.8,49,No
CUST_04160,Female,0,Yes,No,12,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,39.95,389.4,2,6.7,37,No
CUST_04161,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,87.04,332.51,3,0.0,54,No
CUST_04162,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35.87,1550.22,2,24.0,32,Yes
CUST_04163,Female,0,No,Yes,20,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.77,1005.54,2,5.3,26,No
CUST_04164,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,120.29,5395.72,2,102.2,53,No
CUST_04165,Male,0,No,Yes,5,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),19.1,199.91,3,42.0,45,Yes
CUST_04166,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),73.28,2816.81,2,21.5,27,Yes
CUST_04167,Female,0,No,No,82,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.51,6038.58,0,62.1,34,Yes
CUST_04168,Male,0,Yes,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,86.98,2600.71,0,0.0,59,Yes
CUST_04169,Male,0,Yes,No,28,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.8,2126.36,0,17.3,37,No
CUST_04170,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,70.97,167.41,1,33.6,45,No
CUST_04171,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,42.58,1507.98,4,7.6,20,No
CUST_04172,Male,0,No,Yes,2,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,89.66,218.25,0,5.6,37,Yes
CUST_04173,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,73.39,1580.53,4,108.6,23,No
CUST_04174,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,62.6,805.93,1,41.9,41,No
CUST_04175,Female,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),34.24,332.48,0,132.0,31,No
CUST_04176,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),77.64,854.12,1,46.4,50,Yes
CUST_04177,Female,0,No,No,22,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,53.35,1088.14,7,148.1,45,No
CUST_04178,Male,0,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,81.59,2706.08,2,0.0,27,Yes
CUST_04179,Female,0,No,No,37,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.85,2113.82,2,262.6,48,Yes
CUST_04180,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),61.85,1320.73,2,0.0,55,No
CUST_04181,Male,1,No,Yes,15,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,61.54,926.18,2,35.9,69,Yes
CUST_04182,Female,0,No,Yes,2,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),73.31,73.31,2,12.3,39,Yes
CUST_04183,Male,0,Yes,Yes,47,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),64.97,3086.04,2,49.2,43,No
CUST_04184,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),41.08,1489.27,0,8.3,46,No
CUST_04185,Female,0,No,Yes,5,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,68.93,312.31,0,34.6,31,Yes
CUST_04186,Female,0,No,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,66.55,4170.06,2,0.0,22,No
CUST_04187,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,55.07,1107.45,3,56.2,46,Yes
CUST_04188,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),38.51,193.51,1,64.7,37,No
CUST_04189,Female,0,No,No,1,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.32,89.8,3,8.3,52,Yes
CUST_04190,Male,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),88.11,847.61,1,0.0,29,No
CUST_04191,Male,1,No,No,33,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,125.68,4267.25,4,118.1,76,Yes
CUST_04192,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),65.51,3623.08,1,1.7,34,No
CUST_04193,Male,0,No,No,22,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),84.36,1869.19,3,30.4,31,No
CUST_04194,Female,0,No,No,25,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.61,2354.21,4,5.5,63,Yes
CUST_04195,Male,0,No,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.59,310.22,3,0.0,32,Yes
CUST_04196,Female,0,No,Yes,18,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),65.43,1190.85,0,135.2,42,No
CUST_04197,Male,0,No,No,17,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,38.29,531.67,3,5.4,56,Yes
CUST_04198,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),16.6,88.82,0,30.4,30,Yes
CUST_04199,Female,0,No,Yes,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,72.41,1436.96,3,0.0,52,No
CUST_04200,Male,1,No,No,18,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),70.13,1328.14,2,37.0,65,No
CUST_04201,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.72,461.94,1,0.0,43,No
CUST_04202,Male,0,No,Yes,20,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),28.92,759.54,1,20.1,52,No
CUST_04203,Female,0,No,Yes,36,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,64.73,2228.23,0,0.0,20,Yes
CUST_04204,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),73.89,1540.88,2,3.8,58,No
CUST_04205,Male,0,Yes,Yes,12,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.58,131.68,3,34.9,39,Yes
CUST_04206,Male,0,Yes,Yes,39,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),46.12,1745.28,4,3.7,61,No
CUST_04207,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.15,2147.37,4,4.6,58,Yes
CUST_04208,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),52.78,1510.92,1,0.0,38,No
CUST_04209,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),67.01,2973.13,1,45.4,55,No
CUST_04210,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),94.87,94.87,1,154.9,37,Yes
CUST_04211,Female,0,Yes,No,5,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),48.78,210.09,2,36.3,57,No
CUST_04212,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),42.83,690.88,2,34.2,18,Yes
CUST_04213,Male,0,No,Yes,11,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,53.11,667.01,2,40.7,25,No
CUST_04214,Female,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,99.47,2816.86,7,0.0,21,Yes
CUST_04215,Male,1,Yes,Yes,14,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.05,285.01,0,12.9,71,No
CUST_04216,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),74.5,903.21,3,14.1,41,No
CUST_04217,Male,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.93,612.84,4,35.2,33,Yes
CUST_04218,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),55.52,1231.62,5,0.0,38,No
CUST_04219,Male,1,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,71.08,785.12,1,51.8,68,Yes
CUST_04220,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),111.12,5835.77,2,23.7,28,No
CUST_04221,Female,0,Yes,Yes,42,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,58.9,2555.85,3,47.0,53,No
CUST_04222,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),87.23,2596.19,3,10.2,47,No
CUST_04223,Male,0,No,Yes,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),108.71,2125.93,1,88.3,51,No
CUST_04224,Female,0,Yes,Yes,49,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),50.6,2448.45,2,27.1,51,No
CUST_04225,Female,0,Yes,No,20,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.28,2135.32,2,6.5,58,No
CUST_04226,Male,0,Yes,No,4,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,81.91,324.25,2,8.1,33,Yes
CUST_04227,Female,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,63.59,229.31,1,0.0,46,No
CUST_04228,Male,0,Yes,No,3,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),96.73,367.22,2,19.3,30,Yes
CUST_04229,Female,0,Yes,Yes,3,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.64,269.52,1,86.6,27,Yes
CUST_04230,Male,0,No,Yes,41,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,42.99,1737.33,4,14.2,44,Yes
CUST_04231,Male,0,No,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,54.01,670.32,2,0.0,45,Yes
CUST_04232,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),58.03,1181.91,2,43.1,24,No
CUST_04233,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43.2,1081.66,3,8.3,34,No
CUST_04234,Female,0,No,Yes,26,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,105.61,2675.97,1,113.5,58,Yes
CUST_04235,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),26.02,72.38,4,9.5,72,No
CUST_04236,Male,0,No,Yes,25,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),56.26,1276.46,1,6.9,44,No
CUST_04237,Female,0,Yes,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.64,27.64,3,0.0,49,Yes
CUST_04238,Male,0,No,No,32,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,62.75,2198.97,1,57.1,45,No
CUST_04239,Male,0,No,No,1,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.01,63.01,2,62.3,32,Yes
CUST_04240,Male,0,No,No,40,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),31.64,1256.16,1,22.7,38,Yes
CUST_04241,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,55.92,3237.62,3,0.0,31,No
CUST_04242,Female,0,No,No,79,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.45,3138.86,4,0.0,38,No
CUST_04243,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,57.35,2683.24,1,0.0,26,No
CUST_04244,Male,1,Yes,No,15,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,95.33,1490.69,0,61.6,68,No
CUST_04245,Female,0,Yes,Yes,5,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,105.48,549.34,2,10.1,50,Yes
CUST_04246,Female,1,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),44.77,44.77,1,66.5,80,Yes
CUST_04247,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),89.93,757.31,2,44.2,36,Yes
CUST_04248,Female,0,Yes,No,117,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),75.48,8812.36,2,76.4,60,No
CUST_04249,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.59,1623.51,3,41.1,47,Yes
CUST_04250,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.13,32.4,3,0.0,43,No
CUST_04251,Male,0,Yes,No,6,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,68.14,358.9,3,22.6,34,No
CUST_04252,Female,0,Yes,No,9,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.92,704.04,1,6.3,30,No
CUST_04253,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),76.92,364.33,0,88.0,43,No
CUST_04254,Female,0,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.1,424.69,0,0.0,49,No
CUST_04255,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,15.0,661.11,0,3.3,46,No
CUST_04256,Female,0,Yes,No,4,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),83.43,411.08,1,57.8,45,Yes
CUST_04257,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.95,548.74,1,18.9,51,No
CUST_04258,Female,0,No,No,6,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),37.53,208.76,2,24.0,52,No
CUST_04259,Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),66.71,1353.29,1,0.0,31,Yes
CUST_04260,Male,0,Yes,Yes,32,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,16.36,487.44,3,33.9,50,No
CUST_04261,Female,0,Yes,No,47,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,80.84,3777.67,1,14.4,44,No
CUST_04262,Male,0,Yes,No,80,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.97,7146.18,1,39.1,25,Yes
CUST_04263,Male,0,No,Yes,5,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,73.46,493.99,2,43.4,44,Yes
CUST_04264,Male,0,Yes,No,64,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.65,2715.61,5,15.2,32,No
CUST_04265,Male,0,No,Yes,37,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,89.12,3203.6,1,76.1,48,Yes
CUST_04266,Female,0,No,Yes,28,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),70.53,1899.84,3,109.1,43,Yes
CUST_04267,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.01,2076.24,4,37.9,61,Yes
CUST_04268,Female,0,Yes,Yes,9,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,138.13,1211.51,0,13.3,45,No
CUST_04269,Female,0,No,Yes,20,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),83.55,1606.91,0,153.1,59,No
CUST_04270,Male,0,Yes,Yes,48,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,28.52,1413.07,3,80.3,21,No
